person,age,income,days_of_membership,money_spent,money_gained,event_offer_completed,event_offer_viewed,event_transaction,event_auto_completed,gender_F,gender_M,gender_O,CLOSEST_CLUSTER
044f41cfd98940119477d73c81f973a3,63,36000.0,446,2.0266666666666664,3.0,1,4,6,0,0,1,0,2
0454292436bd4cee98e8ec873e30433e,18,62000.0,1084,17.38,3.6666666666666665,1,1,8,2,1,0,0,1
0456cf6870f849cc9e1ac5ea9e02dccd,41,53000.0,265,15.95,6.5,2,4,2,0,1,0,0,2
04698a1182a24807ad4c36f12b67c5ef,73,74000.0,1055,18.034,7.5,1,1,5,1,1,0,0,1
046a2f9c32c14e7e9ad508f811ebfa2e,50,30000.0,638,7.392857142857144,10.0,3,3,7,0,0,1,0,0
0471fe94846d40e9b5bc8ec77293720c,66,72000.0,1352,3.8788888888888895,2.0,1,1,9,1,0,1,0,0
047a2de0c17849c89d04248c357cab52,42,30000.0,95,3.8700000000000006,2.0,1,4,6,0,0,1,0,2
047ad0135cfe4c0ea5ba019da4de9c52,101,59000.0,588,17.155,2.0,2,3,10,0,1,0,0,1
047db31ef98140149f97667abee20860,58,51000.0,130,1.0200000000000002,0.0,0,3,9,0,0,1,0,2
04837bcb97e241769a747cd71c50fe2f,71,45000.0,233,0.0,0.0,0,2,0,0,0,1,0,2
048bf07732684843b6334f8f157af033,47,51000.0,178,15.23,10.0,1,3,1,0,0,0,1,1
0494aa6671414fab9837fa3cd45e72bc,71,36000.0,981,8.877058823529412,5.4,4,4,17,1,1,0,0,0
04a19ef08c9c4648a587d64ff72bf6df,58,60000.0,306,16.98857142857143,4.75,4,4,14,0,0,1,0,0
04aa84f9a46a4920b70386c3fe60165d,46,100000.0,351,30.14,3.5,2,4,2,0,0,1,0,1
04bd9be0d1374492800aca71e512ed51,21,70000.0,1780,8.835789473684208,2.0,2,4,19,0,0,1,0,0
04c143b7068e4c32995e1031173bea43,59,45000.0,353,2.763333333333333,0.0,0,1,6,0,0,1,0,2
04c3b99e274c40b4898ed7653e09cb62,74,77000.0,898,26.646666666666665,5.0,1,1,6,1,1,0,0,1
04c4f933a8864cccbd4560e090355657,62,54000.0,442,16.41,2.0,1,2,2,0,0,1,0,2
04c66db4925042a5bb103fec87225370,67,99000.0,442,29.76,2.0,0,1,3,1,0,1,0,1
04ca4f4a66934cec9d3bbd8833572cf7,36,58000.0,995,14.687777777777777,5.0,2,2,9,3,1,0,0,1
04ca68b26ef14fbc96eb01ab1f2d1fc2,32,57000.0,1343,2.866,0.0,0,3,10,0,0,1,0,2
04cb9d0033f142efa2a367f4ef273460,72,53000.0,131,14.42,5.0,3,4,4,0,0,1,0,2
04cfc7c495c1419f9a316c2a9876af97,59,49000.0,865,13.511249999999999,10.0,1,1,8,0,1,0,0,1
04dc393b52714269877cf4ceda3f78f8,88,33000.0,895,5.49125,5.0,2,3,8,0,1,0,0,0
04dc7c54fc8147069875a5def52d711e,74,57000.0,714,14.918571428571429,4.166666666666667,4,4,14,2,1,0,0,0
04e0842b079c4113a759aa6e09ea17ed,32,46000.0,733,13.34421052631579,3.75,3,3,19,2,0,1,0,0
04e0eff0b4704fc291bbe1275f01fb7a,54,65000.0,312,13.891538461538461,4.25,4,4,13,1,0,1,0,0
04e34b1c5fe64fbcb76bfe47ebbbf015,57,93000.0,1742,23.840000000000003,4.0,5,6,7,0,0,1,0,0
04e39b3e8fc449cfbcafd7dba2429f1c,59,54000.0,502,16.9375,7.5,2,3,8,0,1,0,0,1
04e4f53f9be74c09a9751838010386e5,67,58000.0,493,13.530625000000002,5.75,3,5,16,1,0,0,1,0
04e5255c9e754c66b83c06ec70f62203,93,35000.0,409,8.505454545454546,3.2,5,6,11,0,0,1,0,0
04ea45ec66574a618b0918834ee08fed,86,74000.0,1114,21.02,2.0,0,0,1,1,1,0,0,1
04ec49d81d154a70b3f0d5f280da3756,65,42000.0,222,2.5766666666666667,0.0,1,3,6,0,0,1,0,2
04f1f44632cd409cace939fa62b5fc7a,57,73000.0,783,122.01333333333332,10.0,2,3,6,0,1,0,0,1
04f2e86f182d4fc4b7b1a1858c280a38,75,84000.0,1559,20.21642857142857,3.5,2,3,14,1,0,1,0,0
04f59344d54947ed8aa82c25effc9487,37,46000.0,219,2.0,0.0,0,3,3,0,0,1,0,2
04fa747cd2d841bcaf08f0a64e82bbef,52,64000.0,184,3.4339999999999997,2.0,0,0,5,1,0,1,0,2
04fad15f96d446f483823ad08857e752,67,116000.0,133,30.143333333333334,2.0,0,0,6,1,1,0,0,1
04fb6b47e11640139f3ef5d74d7a79a1,46,78000.0,385,14.44,2.3333333333333335,3,5,6,0,1,0,0,1
04fcbc5e1faf4b7bba20116ecb30ca17,20,46000.0,372,9.753333333333334,5.666666666666667,3,4,6,0,1,0,0,0
05018c82b3d241328a5b0558dada3286,72,91000.0,348,25.887999999999998,5.0,3,3,5,0,0,1,0,1
05037de294c540d3ba92aa627b992066,28,62000.0,1237,2.3400000000000003,2.0,2,2,10,0,0,1,0,0
050a57f4d675402ba1a06c8c49a4a200,60,45000.0,177,2.6675,0.0,1,3,4,0,0,1,0,2
050cdb2d5b4b4bb3b1c612e17e0e8c1b,51,67000.0,606,8.603636363636365,6.5,2,4,22,0,0,1,0,0
051006a0cddf40e0a973d9317c032086,27,33000.0,1647,3.0482352941176467,3.0,3,4,17,0,0,1,0,0
051066a2c1284e23a1e3a2cc1389f23f,22,31000.0,965,7.7559999999999985,8.333333333333334,3,5,10,0,0,1,0,0
0514e61ffb1c4b52b8f0bf5ed2a348c7,50,37000.0,134,1.574,0.0,0,2,5,0,0,1,0,2
0517e2aca44d4327875c3bb8478e492e,45,40000.0,421,11.828571428571427,2.5,3,4,7,0,1,0,0,2
051b92f5a9f94328a8721e86905c1d3d,54,108000.0,599,29.387777777777778,3.5,2,2,9,1,1,0,0,1
051e221bbd75481c8d935f6adcee2edc,76,69000.0,835,16.986842105263158,2.6,4,4,19,1,0,1,0,0
05298f5390c7417c8dbbcbef9f081800,62,63000.0,536,3.9494736842105267,3.5,2,4,19,0,0,1,0,0
052f1e4cb527405facdb09a0b7e70861,69,67000.0,273,15.664166666666668,5.4,5,5,12,0,1,0,0,0
05313b089485492aa50683d7f00fcbdd,61,65000.0,120,3.1855555555555557,0.0,0,4,9,0,0,1,0,2
0537e8df8a5a418ab1fd28c2063ad6f8,32,61000.0,1036,15.059230769230773,4.666666666666667,3,5,13,0,1,0,0,0
0538071eb35247af8c2816ec75a3c87c,25,63000.0,390,15.156363636363636,2.5,3,3,11,0,1,0,0,0
053ba80f39aa4e4394ecf2d64d8ca85f,78,36000.0,1881,2.2478571428571428,0.0,0,5,14,0,1,0,0,0
053de26a38684d628b83fef38eae0c69,48,34000.0,442,2.0324999999999998,0.0,1,4,4,0,1,0,0,2
054244238c794ca380a197a21b2fd6e6,66,65000.0,226,3.4239999999999995,2.0,0,2,5,1,0,1,0,2
054a387e28fb4939abfe484ea801ff3f,64,61000.0,894,15.413333333333336,2.0,2,2,12,0,1,0,0,0
054cfa16ec4a4757a41b1a4d0fb8add7,55,64000.0,691,16.65625,2.3333333333333335,3,3,8,0,0,1,0,0
0552370c278345298835cc70e616c96c,49,106000.0,329,21.596666666666668,7.5,2,2,3,0,0,1,0,1
0555eeabf1284cfd85c306caf9360d05,84,73000.0,781,19.495,4.0,4,4,6,0,1,0,0,1
055640cd12d04eb4b8a51ec67d451fc7,39,38000.0,693,9.27086956521739,3.0,4,4,23,0,1,0,0,0
055a06b9a6ad42fcaa1fe7706b5e21aa,63,70000.0,103,18.94333333333333,5.0,0,2,3,1,1,0,0,1
055eab487b874f38b65f3edf31b5eb41,64,59000.0,1665,3.1937500000000005,2.0,2,3,16,0,0,1,0,0
055fe39c422643d89a93cf05cf610b2e,56,38000.0,1124,2.595714285714286,0.0,2,3,14,0,0,1,0,0
0561e602225b441aac45ff6e5bb74037,57,31000.0,252,28.9325,0.0,2,3,8,0,1,0,0,2
056495e7cd754a6c81b25d4ae5ca5e02,37,57000.0,269,3.676428571428571,3.5,2,3,14,0,0,1,0,0
0565285a6b374513b887f9a6af7fa5bb,75,86000.0,1030,23.935,7.5,2,2,4,1,0,1,0,1
05703c17280649238ea5005898dc7076,51,97000.0,580,21.641666666666666,10.0,2,2,6,0,0,1,0,1
0578d2389a8f4e4a81f4d2648b85293e,49,78000.0,408,20.833333333333332,3.5,2,2,3,0,1,0,0,1
057f6741e0e0438e827cc0b18c601160,54,74000.0,748,17.205714285714283,5.0,3,4,7,0,1,0,0,1
0580b842b328497ea4bd463af56c17e2,65,120000.0,354,30.076666666666664,7.5,2,3,3,0,1,0,0,1
0581b31e87c64c92a64e1eb91bca5dc7,42,84000.0,142,21.445999999999998,2.0,2,4,5,0,1,0,0,1
058406afd91541fbae0060827c0ac156,70,91000.0,104,28.79,5.0,1,3,2,0,1,0,0,1
0585b57db9514fc786b29008e693a49d,78,110000.0,850,25.41,7.333333333333333,3,4,7,0,1,0,0,1
05894078f0a84797a81049d3c3f04402,58,55000.0,125,5.481428571428572,6.0,1,3,7,1,1,0,0,2
058b4e5020734ba7b48b0b43119bab0f,72,40000.0,368,2.7975,4.0,3,4,12,1,0,1,0,0
058e689c3b554eaf868897c8cef80c82,51,34000.0,133,2.066666666666667,0.0,0,2,6,0,0,1,0,2
058e76ac9080489993e6adfbb943fd8d,63,95000.0,817,23.219090909090905,3.5,4,4,11,0,1,0,0,1
059de3bbf78b497fa190ecbc20d26521,71,50000.0,459,13.85153846153846,7.333333333333333,4,4,13,1,1,0,0,0
059df2ccba4a442eb5537fbd8519569b,28,43000.0,347,2.198,0.0,1,2,5,0,1,0,0,2
05a009c95e8d477cbed5c1661343bbb9,59,81000.0,170,20.802500000000002,5.5,1,3,4,3,1,0,0,1
05a490c5df01453fb33e6ddd7e1744be,55,41000.0,657,2.4193333333333333,3.0,2,3,15,0,1,0,0,0
05a4da5c46034e42abb4495507d293bd,50,102000.0,411,26.794999999999998,2.0,2,2,6,0,1,0,0,1
05a4f70725804ceab1daa9dc73734827,40,78000.0,569,18.985,7.333333333333333,3,3,8,0,1,0,0,1
05aca359cfb04309a05362db256954ae,28,71000.0,1349,2.856666666666667,3.0,3,3,12,0,0,1,0,0
05ad6da25fcf4ea483562a4233cc345f,57,33000.0,438,3.7266666666666666,0.0,1,3,3,0,0,1,0,2
05b0cd60c07e4ffdb1829da2010b55ee,43,52000.0,1346,3.242352941176471,3.5,1,3,17,1,0,1,0,0
05b1e22c61c849c4bddd497795f2ac37,57,111000.0,852,29.99,10.0,2,3,3,0,0,1,0,1
05bbe7decb6d43b684221df448979612,85,90000.0,847,15.840000000000003,10.0,5,5,6,0,1,0,0,1
05bedc6bbcc64a41b1745f6efe00776d,70,105000.0,1177,127.65777777777781,6.666666666666667,4,5,9,0,1,0,0,1
05beec1cbeb8481d9bfb5844343ba374,53,83000.0,1039,27.191666666666666,4.25,0,1,6,4,1,0,0,1
05c001b0be8a436dba8f7fdb7ac9273b,78,42000.0,467,2.8709090909090906,2.0,3,3,11,0,1,0,0,0
05c64ce569db467a939173b41889a77a,80,116000.0,640,79.27692307692307,6.0,4,4,13,1,1,0,0,1
05dedca5b2034055a64979a2c28b3477,62,70000.0,314,15.099999999999998,4.666666666666667,3,4,7,0,0,1,0,0
05e14ffbb5234affb70068da5fafbb25,75,98000.0,906,26.73285714285714,3.25,4,4,14,0,0,1,0,0
05e3b4ecea3b45adb9734a2793eeb26f,24,65000.0,1060,3.5400000000000005,3.5,2,4,17,1,0,1,0,0
05e42f14818d4e82911557052b334e05,68,38000.0,326,1.8549999999999998,0.0,1,5,8,0,0,1,0,2
05e6bcb70fe14e0da4730527ca35a4ae,84,51000.0,1013,11.945555555555558,6.25,6,6,9,0,0,0,1,0
05e96e45ce6045edbf84b14a6b557a18,40,71000.0,300,24.67,5.0,2,5,2,0,1,0,0,1
05ea8d8a95eb4b209a6e048878470df1,62,111000.0,1080,26.706,3.5,0,1,5,2,1,0,0,1
05f33951bb1047f2a5b277d84c675cab,57,78000.0,1024,25.085,6.0,2,3,4,1,1,0,0,1
05f4d69f73024172a23a350e611166b4,36,47000.0,274,11.105714285714287,6.25,3,4,7,1,1,0,0,0
05fc000adcf544ed9a726f45adac5896,58,68000.0,553,18.704166666666666,5.0,4,5,12,0,1,0,0,0
05fc9b1280454d84a712d8cb763c7c79,64,79000.0,331,16.88363636363636,5.0,3,5,11,0,0,1,0,0
0607b32041f94d65a07835fc9a13416a,78,77000.0,1003,18.267,4.333333333333333,1,1,10,2,0,1,0,1
060f8becdb7543ed82d9ef1afd10e274,55,100000.0,1058,25.98,6.25,4,4,10,0,0,1,0,0
0610b486422d4921ae7d2bf64640c50b,55,112000.0,460,25.67,5.0,0,0,3,1,1,0,0,1
06131d1c0a154320bd9b24af9f51f76d,47,59000.0,677,17.145714285714284,4.0,5,5,7,0,1,0,0,0
06186260c2554978a92be071e4fe3c79,21,46000.0,268,3.5984210526315783,2.5,3,4,19,0,1,0,0,0
061afeca89524537b960b57b0a609533,57,67000.0,842,16.61,10.0,2,4,3,0,0,1,0,1
061e7367906a4d0087b8e8f2f92a313e,35,60000.0,433,17.147333333333332,7.0,2,3,15,2,1,0,0,0
0622afdf88de4cb4b0b59f08312c344c,64,66000.0,88,3.4579999999999997,5.0,0,2,5,1,1,0,0,2
062964a129f64110a3919595cd731141,66,110000.0,610,24.548571428571428,6.666666666666667,3,3,7,1,1,0,0,1
062bebd7d15a422aacfbe41412c1bbd5,51,66000.0,1097,4.611818181818182,3.6666666666666665,3,3,11,0,0,1,0,0
062d468f10ff4489822fbdd647e57398,54,37000.0,1575,2.941,2.6666666666666665,4,6,20,0,0,1,0,0
0632e74a24484c819d06eb086298c406,52,72000.0,310,23.587999999999997,5.0,4,6,5,0,0,1,0,0
06476b6b8d2a46a4a6a010ad0bb41698,67,111000.0,768,27.940000000000005,6.0,3,4,8,1,1,0,0,1
0647d8018845486094ce99b6ca99eb6c,48,47000.0,253,10.841428571428569,6.5,2,3,7,0,0,1,0,2
064c75dd2f664b5f9c1daa3d588d3073,73,48000.0,342,4.098333333333334,2.0,1,3,6,1,1,0,0,2
064fd993498c4d628348de2085e9d569,44,72000.0,105,2.825,0.0,0,4,2,0,0,1,0,2
0650c7a4df92429f8b695a4b646aa195,66,113000.0,816,28.694,5.666666666666667,3,4,5,1,1,0,0,1
0651e2ab376f4608886a5b4a310944fc,81,89000.0,1332,22.619,6.25,5,6,10,0,1,0,0,0
0653f4c3e0524329896a2cbb7a423090,77,56000.0,501,14.659090909090908,6.666666666666667,4,4,11,0,1,0,0,0
065467da18c743a7b8a87c9fd2d536d9,46,56000.0,1088,15.41111111111111,6.0,3,3,9,1,0,1,0,0
06546973bb7942f9bac814496d70678c,45,62000.0,629,15.306666666666667,3.3333333333333335,3,3,12,0,1,0,0,0
06609f295aba4e42abdaf07c2f758303,38,69000.0,1338,4.4243749999999995,4.0,1,1,16,1,1,0,0,0
066146d1b92b4bd88ca2e7e0729bce5c,60,71000.0,191,16.2775,6.5,2,4,4,0,1,0,0,1
06647904f5c84f299ec20efa1cf923f4,73,57000.0,802,2.3405882352941174,3.0,1,3,17,0,0,1,0,0
066eb63659fa4f63b80eb829237dfbc4,51,55000.0,959,13.805555555555552,5.0,6,6,9,0,0,1,0,0
0671319b6dde4602abbab1278752768d,39,60000.0,448,3.0477777777777777,0.0,2,3,9,0,1,0,0,2
0673e9690e874b7b842da2be63d2de84,82,96000.0,245,24.616000000000003,5.0,1,3,5,1,0,1,0,1
0679b66105224a0c960efdb95f19ee1d,39,32000.0,901,1.695,2.0,3,4,18,0,0,1,0,0
067d00749d234d72946b07f1f472fcba,64,33000.0,116,2.7300000000000004,0.0,0,2,6,0,1,0,0,2
067d163ebd2748cf954bd1ccc4cfa4af,70,90000.0,439,20.75,6.5,2,2,6,0,1,0,0,1
067ee299952e49328b06da73e2ba1965,71,43000.0,424,3.122,5.0,0,2,5,1,0,1,0,2
0681388282b14555ac390bef6c526ed7,21,65000.0,1727,3.791818181818182,2.0,2,3,11,0,0,1,0,0
06833436ed1a4cc1bda33978472e4444,59,93000.0,353,25.7925,10.0,3,4,4,0,1,0,0,1
06ab01a0775d4b35bceca2d607271874,70,70000.0,839,16.825454545454544,3.25,3,4,11,1,1,0,0,0
06b14580b3d44014b99214631b841e66,58,91000.0,982,25.898750000000003,5.0,3,4,8,2,1,0,0,1
06b81e95ef4b41d494b03f4832b2c82e,31,35000.0,576,9.049411764705882,5.0,3,3,17,0,0,0,1,0
06b99e8cc24b426f8a578c749974b88a,56,109000.0,268,26.701999999999998,3.5,3,3,15,2,1,0,0,1
06c2a531fef542cd89877cb9fb10aaeb,60,32000.0,285,1.6725,0.0,0,2,4,0,1,0,0,2
06ccdaa9fbaa4c21b4321c83bcd2a000,40,51000.0,334,13.110909090909091,3.75,5,5,11,0,0,1,0,0
06d34b0fb66e4feea9b2c765755a8e1f,65,82000.0,389,25.02,5.5,2,2,4,2,0,1,0,1
06d7f5abc31b4a02836349333ac02f33,56,69000.0,491,17.79,5.4,4,5,10,1,1,0,0,0
06d95051c47a42f1a0704fca3be979be,65,87000.0,1380,28.73333333333333,5.0,2,3,3,0,0,1,0,1
06de851506d44f9f803058b8e01d4392,53,68000.0,1719,3.3730434782608696,3.0,4,5,23,1,0,1,0,0
06e2f7db27064b629f73908f6b187561,47,50000.0,93,16.655,3.5,2,6,2,0,1,0,0,2
06ed8e3c641e4e8e803f336e5b20ddd7,53,114000.0,360,26.028,4.666666666666667,1,1,5,2,1,0,0,1
06f4bfb1cb4c4c968add3d9980a279fa,75,75000.0,308,22.82444444444444,6.666666666666667,1,1,9,2,0,1,0,1
0707c762ab764cb2a29fec7f1cb798ba,37,97000.0,178,21.875,5.0,2,4,4,0,0,1,0,1
070a3bb5f2874b9da388626c84b4b64a,85,47000.0,490,4.571818181818181,4.0,3,4,11,0,0,1,0,0
070c6e10c833437d9e28ea80b0af48d8,71,55000.0,314,12.292857142857143,4.0,3,4,14,0,0,1,0,0
07220f70535d46459cbe0ca0e2c85dec,36,61000.0,386,2.835384615384615,3.0,1,4,13,0,0,1,0,2
07223b7cc9d448b196562395c8f8d4c7,37,92000.0,309,26.644000000000005,5.0,2,2,5,0,0,1,0,1
072731be403a472883bed6c38a8e7aa8,50,73000.0,828,16.4875,5.75,4,4,8,0,0,1,0,0
072ee847d4c348db9c24669902dc6abb,64,32000.0,143,1.3820000000000001,0.0,0,5,5,0,0,1,0,2
073190b534ba4e36803151ebe0e5ee27,54,96000.0,777,22.708000000000002,5.0,3,4,10,0,0,1,0,0
073e3ef64e344bc8891732b558582492,83,71000.0,317,16.83875,5.666666666666667,3,4,8,0,0,1,0,1
073fce5708884b30a28b65b3cb15a919,58,96000.0,643,26.152666666666665,5.5,6,6,15,0,0,1,0,0
073ff5dc4bee4e8c97ab421c19e50549,58,30000.0,297,2.7725,0.0,0,3,4,0,1,0,0,2
07455479fc8c4b5aba6c50955a5ca60f,45,51000.0,157,3.788888888888889,0.0,1,2,9,0,0,1,0,2
074b758a424a4d618f97e18bf3e2e4a8,24,63000.0,417,3.4260000000000006,3.5,1,2,10,1,0,1,0,2
074c30edf3194b0e9cebaf64256bcfe1,57,36000.0,1574,2.3641379310344828,2.0,2,4,29,0,0,1,0,0
074c9939731945d5a71735d8997a22c5,19,59000.0,1161,2.7225,0.0,1,3,16,0,0,1,0,0
074e7e5b342a4254ad649dc6aeb6fa04,51,53000.0,191,8.055,5.0,1,3,2,0,0,1,0,2
0750f076ecc945a99bcec8c00d1291e9,60,73000.0,750,21.226666666666663,7.5,5,5,12,0,1,0,0,0
0758cd8721ca4bb88a32162e244d715f,22,53000.0,564,15.004000000000001,5.0,0,0,10,3,1,0,0,1
075d0096867d4a08901e1715c038eaa5,30,47000.0,417,13.461428571428568,5.0,1,4,7,0,0,1,0,2
07636351f331428d8dca7e8c29efa73b,75,99000.0,360,29.926,4.333333333333333,3,4,5,0,0,1,0,1
07637d5afb234025bc95687f69fc6356,66,96000.0,522,26.523636363636363,3.0,2,2,11,1,1,0,0,1
076c88aa6fcb464f801327263f961370,40,42000.0,184,2.5300000000000002,0.0,1,2,5,0,0,1,0,2
0777ced8b2004b7e8e33a3cbe0ee3be6,48,52000.0,520,13.271818181818185,6.0,3,3,11,0,1,0,0,0
07805efd53494b8fa08f661e311dad9e,53,95000.0,721,26.976,5.0,1,2,5,1,1,0,0,1
0785f1fce0b04ba08e01c7d2ebab4917,51,78000.0,429,21.9025,7.5,2,4,4,0,1,0,0,1
078808d49ac341a0a303212f258a3410,66,59000.0,178,14.416000000000002,5.0,3,4,5,0,1,0,0,1
078d8748630a4a66ba59d6ed6cc023bf,90,63000.0,417,16.17,6.5,2,4,5,0,0,0,1,1
078e2d4d278f4525ac4c2ea51bdb66e6,26,40000.0,135,2.458,0.0,0,2,5,0,0,1,0,2
0794f1312de44cc3afca03add293fb24,51,87000.0,735,22.20875,6.75,3,5,8,1,1,0,0,1
0799a98aeb994b8d9a719deccd90ed39,19,42000.0,1041,2.850769230769231,0.0,0,4,13,0,0,1,0,2
079a60e8e7694ffb8d9a4ddf45e85897,27,66000.0,656,15.925714285714283,3.5,4,5,14,1,1,0,0,0
079bc7a16fe94907911fcac3b93754d5,18,73000.0,245,2.305,0.0,0,3,4,0,0,1,0,2
07a00827302441ee968555e2fd20dbcd,48,85000.0,411,22.779285714285713,5.5,1,2,14,3,1,0,0,1
07adfad3f0c54e738d60fd5a51285486,54,37000.0,108,8.146923076923077,5.666666666666667,3,4,13,1,0,1,0,0
07b37c82377e4e5ba8cf8eb6ed39d052,39,99000.0,666,26.821818181818177,3.75,4,4,11,0,0,1,0,0
07b3cbbeea81414b9024bea5bc229daa,87,33000.0,130,1.705,0.0,0,3,2,0,0,1,0,2
07b78a8616714b58ad3a9ed94126c459,73,89000.0,276,22.99625,4.0,3,3,8,0,1,0,0,1
07b89f3fed16463b9fb391f40d6e1c58,58,43000.0,1148,3.8430769230769233,2.0,1,1,13,0,0,1,0,0
07b9aa69f88a493f91add35a5a87d426,71,64000.0,679,13.83,2.0,1,2,7,0,0,1,0,2
07bdb81f215b4ef19653675c6eb2c447,64,76000.0,446,22.26,7.5,1,2,3,1,0,1,0,1
07be3211a22c4ff7a09a1944693fefb7,51,65000.0,131,3.0625,0.0,1,3,4,0,0,1,0,2
07c21f323f2b41e7abf75e9b66d7ec2c,30,64000.0,322,3.13,0.0,0,2,4,0,0,1,0,2
07c44df054f241aab553723ed855ca21,58,54000.0,1161,13.52,5.0,3,4,17,1,1,0,0,0
07d157fd060949a38730a1872b668c05,55,91000.0,892,27.751000000000005,5.75,4,4,10,0,0,1,0,0
07d1d0df6d1e467ba9e23844145b1477,59,74000.0,205,18.971111111111114,3.3333333333333335,2,3,9,1,1,0,0,1
07dc543bf5d24eb9893c1a3f199f275f,20,30000.0,785,6.891304347826088,3.5,3,4,23,1,1,0,0,0
07df8065f7894333b51f57c1999dfb6c,83,69000.0,592,16.003076923076925,6.0,2,3,13,0,1,0,0,1
07e29d02d0074da28b430e1dc40cc1fc,81,75000.0,988,16.6925,4.2,5,5,8,0,1,0,0,0
07e7d74b98e9496eae8226d4af05f33b,21,66000.0,1068,15.023888888888889,3.5,3,3,18,1,1,0,0,0
07ebe89c877e4328b60f4e5676452ee1,73,79000.0,164,18.633333333333336,2.0,2,3,3,0,1,0,0,1
07f1d6d949634863bb93b0e9fd0dc8f0,70,36000.0,360,2.9499999999999997,0.0,0,1,3,0,0,1,0,2
07f4ec4a70cd456583e224bb6d2d1787,33,64000.0,762,17.232222222222227,6.666666666666667,2,3,9,1,1,0,0,0
08031f6005104429b664b7abd3a54136,53,103000.0,720,28.050000000000004,4.0,3,3,8,0,1,0,0,1
08081f80dad246c29d7ef266ff3f4765,87,89000.0,468,25.769090909090913,2.5,1,3,11,1,1,0,0,1
08083d179b0b4c1e895c27261aca17a7,63,58000.0,909,16.68625,5.0,4,4,8,0,1,0,0,0
0809ff2ff8fe461ea8996377a7abd46d,58,76000.0,282,19.69875,6.75,2,3,8,2,0,1,0,1
080fc5e11b2a4dbeb88e1ffa952cb638,43,77000.0,99,24.415,2.0,1,3,2,0,0,1,0,2
0821c517c4544631b2f540933caeb98b,33,40000.0,441,7.876666666666667,6.5,2,3,9,0,1,0,0,0
08243bf7c8df469591c0b9d29074463d,49,39000.0,607,14.516363636363637,6.0,3,3,11,0,0,1,0,0
082624ed9a14484e914323d0cd586ca8,56,95000.0,1143,18.904999999999998,7.5,3,3,4,1,0,1,0,1
083145b8b0004b21bd4433134747c6b2,66,32000.0,303,2.4116666666666666,0.0,2,4,6,0,0,1,0,2
08331c061bd140c2ae27b8d735763e79,42,48000.0,913,2.4770000000000003,4.0,2,4,10,1,0,1,0,0
08377118255f4374b173879fa81b8100,54,55000.0,262,1.358,0.0,1,3,5,0,0,1,0,2
083977ebbd00410dbc2054e7fd62513b,62,86000.0,705,23.921111111111106,5.0,4,5,9,0,0,1,0,0
083d316ee57640689731e5e7be9d5c20,58,55000.0,326,1.8033333333333335,0.0,0,4,3,0,0,1,0,2
0842bae0ce7f4dd283c868b01a19f793,54,56000.0,613,16.28642857142857,4.75,5,5,14,0,1,0,0,0
0844b119bdc542cdb54188f4f10b7eb1,34,70000.0,336,3.59,0.0,2,3,5,0,1,0,0,2
0846873e9e4d4d19afa993278b1e8f3d,51,108000.0,899,23.735000000000003,3.0,3,3,8,0,1,0,0,1
084afe9e774d4e54b5ccaf786cd29f67,67,52000.0,789,11.68625,5.0,5,5,8,0,1,0,0,0
084c6cf4cd3a46a288e55ab2213e644c,52,34000.0,388,6.633333333333333,5.0,1,4,9,1,0,1,0,2
0854b236fc3b422d88cee4cb6d44ce0c,63,33000.0,271,2.4383333333333335,0.0,0,1,6,0,0,1,0,2
08579355f46b49efa8412ddacc4ac832,60,87000.0,437,22.49833333333333,7.5,1,4,6,1,1,0,0,1
0860d25635e84c6a95c6f32cae8b9c37,37,63000.0,361,17.875999999999998,5.0,3,3,10,0,1,0,0,0
0861b9ca31b741bb8b411b18f82d18f6,73,92000.0,478,24.88666666666667,4.25,5,5,12,0,0,1,0,0
0864b88ddd1945ff8982d042d520c7fb,27,45000.0,416,1.5719999999999998,0.0,0,3,5,0,0,1,0,2
086948f6255845fca809c982f452e311,42,54000.0,178,15.934999999999999,0.0,1,4,2,0,0,1,0,2
086dc8a56e3d467d81bf7e47efca0404,51,81000.0,461,24.14428571428571,8.75,3,3,7,1,0,1,0,1
086f6cec7c6e4f5c9d401b015f39c764,53,32000.0,231,2.092,0.0,0,1,5,0,0,1,0,2
0872d0fa41104fcaaf143ddc1b81a420,83,73000.0,536,20.562500000000004,5.4,5,5,12,0,1,0,0,0
0873c38c2c804bc18f5559e4531f2068,40,51000.0,256,4.366666666666667,0.0,0,2,3,0,1,0,0,2
087d0fcdbf294f7494a96d8d6a56cf41,26,72000.0,1879,3.705454545454545,5.0,2,3,11,1,1,0,0,0
088debab4050432abc4817f192abc702,37,57000.0,164,16.765,3.0,2,5,2,0,1,0,0,2
088fe373367145d291e5b03d483accd7,47,60000.0,1257,3.1020000000000008,3.0,1,2,15,0,0,1,0,0
08926f1f08c34a4a9681ab3d6a5ef17e,73,113000.0,436,30.831666666666667,4.666666666666667,3,5,6,0,1,0,0,1
08954e2b550f423a98b664ace2d26c7f,52,74000.0,1140,15.1725,7.5,3,4,4,0,0,1,0,0
089884c069654beba55de2442e32ea82,49,81000.0,477,21.516,7.333333333333333,4,5,10,0,1,0,0,0
089d00cfd1fc45258ce97ebd2e4779f8,85,75000.0,1053,17.743478260869562,3.25,3,4,23,1,1,0,0,0
08a2693d053b4a18ac8276fdf1b396c7,70,42000.0,374,1.5180000000000002,0.0,1,3,5,0,1,0,0,2
